ID,LON,LAT,DEPTH,DIST,PLATE,QUALITY,REGIME_1,AZI,geometry
wsm201118,26.24,38.94,18.3,51.0,AS,C,NF,92.0,POINT (26.24 38.94)
wsm201125,26.16,38.9,13.8,59.0,AS,C,NF,86.0,POINT (26.16 38.9)
wsm201129,26.21,38.9,14.8,56.0,AS,C,NF,93.0,POINT (26.21 38.9)
wsm201139,25.92,38.89,19.1,75.0,AS,C,NF,108.0,POINT (25.92 38.89)
wsm201141,36.1,39.1,10.0,186.0,AT,C,NS,36.0,POINT (36.1 39.1)
wsm201187,20.09,39.33,20.2,100.0,EU,C,SS,59.0,POINT (20.09 39.33)
wsm201291,36.07,39.11,17.0,186.0,AT,C,SS,33.0,POINT (36.07 39.11)
wsm201350,31.63,38.6,20.5,228.0,AT,C,NS,17.0,POINT (31.63 38.6)
wsm201475,33.53,41.35,16.4,38.0,EU,C,SS,144.0,POINT (33.53 41.35)
wsm201650,21.95,38.35,10.0,19.0,AS,C,NF,99.0,POINT (21.95 38.35)
wsm201662,21.94,38.31,12.0,20.0,AS,C,NF,94.0,POINT (21.94 38.31)
wsm201669,21.96,38.37,10.5,18.0,AS,C,NS,95.0,POINT (21.96 38.37)
wsm201863,5.17,35.59,10.0,166.0,AF,C,TF,136.0,POINT (5.17 35.59)
wsm201867,16.23,45.48,10.0,716.0,EU,C,SS,35.0,POINT (16.23 45.48)
wsm201890,17.96,42.74,10.0,397.0,EU,C,TF,48.0,POINT (17.96 42.74)
wsm201913,21.86,38.34,3.5,26.0,AS,C,NS,76.0,POINT (21.86 38.34)
wsm202063,22.13,39.65,12.0,121.0,EU,C,NF,133.0,POINT (22.13 39.65)
wsm202065,22.25,39.71,10.0,114.0,EU,C,NF,142.0,POINT (22.25 39.71)
wsm202071,22.24,39.64,18.4,112.0,EU,C,NF,117.0,POINT (22.24 39.64)
wsm202076,22.18,39.71,17.2,120.0,EU,C,NF,125.0,POINT (22.18 39.71)
wsm202077,22.33,39.67,10.0,106.0,EU,C,NF,115.0,POINT (22.33 39.67)
wsm202086,22.07,39.67,17.0,127.0,EU,C,NF,116.0,POINT (22.07 39.67)
wsm202088,22.09,39.73,10.0,128.0,EU,C,SS,31.0,POINT (22.09 39.73)
wsm202094,22.13,39.75,10.0,125.0,EU,C,NF,123.0,POINT (22.13 39.75)
wsm202117,22.2,39.8,17.0,122.0,EU,C,NF,148.0,POINT (22.2 39.8)
wsm202321,22.02,38.35,16.7,13.0,AS,C,NS,75.0,POINT (22.02 38.35)
wsm202448,22.06,39.77,12.4,132.0,EU,C,NF,98.0,POINT (22.06 39.77)
wsm202489,21.96,39.78,12.0,140.0,EU,C,NF,111.0,POINT (21.96 39.78)
wsm202498,20.72,41.71,12.3,340.0,EU,C,NF,8.0,POINT (20.72 41.71)
wsm202500,20.8,41.61,10.0,328.0,EU,C,NF,32.0,POINT (20.8 41.61)
wsm202560,28.79,37.15,21.3,38.0,AT,C,NF,98.0,POINT (28.79 37.15)
wsm202632,6.74,36.5,10.0,92.0,AF,C,SS,152.0,POINT (6.74 36.5)
wsm202638,5.29,36.83,12.0,31.0,AF,C,TF,6.0,POINT (5.29 36.83)
wsm202643,5.21,36.96,16.4,15.0,AF,C,TF,3.0,POINT (5.21 36.96)
wsm202756,22.09,39.78,12.1,130.0,EU,C,NF,116.0,POINT (22.09 39.78)
wsm202782,21.03,40.13,10.0,188.0,EU,C,NF,65.0,POINT (21.03 40.13)
wsm202817,5.25,36.94,10.0,18.0,AF,C,TF,166.0,POINT (5.25 36.94)
wsm202894,16.08,42.41,12.0,394.0,EU,C,TF,36.0,POINT (16.08 42.41)
wsm202915,15.39,40.73,4.8,231.0,EU,C,NF,115.0,POINT (15.39 40.73)
wsm202970,16.05,42.47,5.0,401.0,EU,C,TF,30.0,POINT (16.05 42.47)
wsm203030,7.24,36.54,10.0,87.0,AF,C,NS,159.0,POINT (7.24 36.54)
wsm203048,21.72,38.16,14.0,31.0,AS,C,NF,34.0,POINT (21.72 38.16)
wsm203140,16.22,45.2,18.0,686.0,EU,C,TS,41.0,POINT (16.22 45.2)
wsm203195,27.16,36.46,4.9,126.0,AS,C,NS,21.0,POINT (27.16 36.46)
wsm203290,20.7,38.28,10.0,31.0,AS,C,TF,49.0,POINT (20.7 38.28)
wsm203368,27.03,36.37,12.2,141.0,AS,C,SS,25.0,POINT (27.03 36.37)
wsm203455,27.05,36.32,12.9,142.0,AS,C,NF,42.0,POINT (27.05 36.32)
wsm203496,27.17,36.46,16.0,125.0,AS,C,NS,41.0,POINT (27.17 36.46)
wsm203538,16.19,47.78,10.6,968.0,EU,C,NF,137.0,POINT (16.19 47.78)
wsm203551,26.95,36.17,19.3,159.0,AS,C,NF,17.0,POINT (26.95 36.17)
wsm203598,27.19,36.39,10.0,127.0,AS,C,NF,7.0,POINT (27.19 36.39)
wsm203995,19.71,37.6,15.0,43.0,AF,C,TS,93.0,POINT (19.71 37.6)
wsm204036,27.16,36.49,17.0,124.0,AS,C,NF,36.0,POINT (27.16 36.49)
wsm204106,20.9,40.3,16.7,207.0,EU,C,NF,50.0,POINT (20.9 40.3)
wsm204230,12.57,43.36,8.6,487.0,EU,C,NF,126.0,POINT (12.57 43.36)
wsm204318,27.01,38.09,10.0,74.0,AS,C,SS,95.0,POINT (27.01 38.09)
wsm204602,21.73,38.35,11.0,15.0,AS,C,NF,139.0,POINT (21.73 38.35)
wsm204752,22.01,39.7,19.3,133.0,EU,C,NF,107.0,POINT (22.01 39.7)
wsm204765,36.17,37.56,20.7,58.0,AT,C,SS,11.0,POINT (36.17 37.56)
wsm204833,27.25,36.25,10.0,132.0,AS,C,NF,31.0,POINT (27.25 36.25)
wsm204930,27.14,36.38,18.3,132.0,AS,C,SS,20.0,POINT (27.14 36.38)
wsm204949,16.0,43.66,17.0,526.0,EU,C,SS,22.0,POINT (16 43.66)
wsm205139,20.34,39.72,14.0,139.0,EU,C,SS,87.0,POINT (20.34 39.72)
wsm205311,27.02,36.29,13.1,146.0,AS,C,NF,13.0,POINT (27.02 36.29)
wsm205323,13.61,41.75,15.6,338.0,EU,C,NF,146.0,POINT (13.61 41.75)
wsm205389,20.79,37.92,15.0,45.0,AS,C,TF,91.0,POINT (20.79 37.92)
wsm205394,40.16,39.13,16.5,38.0,AT,C,NS,172.0,POINT (40.16 39.13)
wsm205400,18.54,42.52,14.2,376.0,EU,C,TF,32.0,POINT (18.54 42.52)
wsm205450,14.74,37.31,25.2,56.0,AF,C,NS,178.0,POINT (14.74 37.31)
wsm205673,21.01,37.91,15.0,59.0,AS,C,SS,80.0,POINT (21.01 37.91)
wsm205759,26.02,38.9,10.0,67.0,AS,C,NF,92.0,POINT (26.02 38.9)
wsm205767,23.32,38.4,10.0,39.0,AS,C,NF,108.0,POINT (23.32 38.4)
wsm205900,13.07,42.79,9.0,434.0,EU,C,NF,152.0,POINT (13.07 42.79)
wsm205994,5.52,36.77,10.0,48.0,AF,C,SS,143.0,POINT (5.52 36.77)
wsm206012,23.33,38.34,12.4,44.0,AS,C,NF,114.0,POINT (23.33 38.34)
wsm206060,26.05,38.94,10.0,63.0,AS,C,SS,91.0,POINT (26.05 38.94)
wsm206080,26.95,36.25,19.0,154.0,AS,C,NF,13.0,POINT (26.95 36.25)
wsm206083,20.7,39.82,23.7,152.0,EU,C,TF,44.0,POINT (20.7 39.82)
wsm206204,14.4,36.72,6.4,111.0,AF,C,SS,3.0,POINT (14.4 36.72)
wsm206296,26.95,36.27,14.7,153.0,AS,C,NF,19.0,POINT (26.95 36.27)
wsm206321,27.0,36.24,12.0,151.0,AS,C,NF,29.0,POINT (27 36.24)
wsm206323,27.11,36.22,10.0,144.0,AS,C,NF,13.0,POINT (27.11 36.22)
wsm206326,27.04,36.33,10.0,142.0,AS,C,NF,23.0,POINT (27.04 36.33)
wsm206329,26.95,36.25,19.0,154.0,AS,C,NF,10.0,POINT (26.95 36.25)
wsm206429,27.0,36.27,12.4,149.0,AS,C,NF,15.0,POINT (27 36.27)
wsm206441,27.01,36.33,17.1,145.0,AS,C,NF,35.0,POINT (27.01 36.33)
wsm206453,27.06,36.31,20.0,142.0,AS,C,NF,19.0,POINT (27.06 36.31)
wsm206526,21.54,37.64,11.5,87.0,AS,C,SS,81.0,POINT (21.54 37.64)
wsm206551,27.06,36.33,23.0,141.0,AS,C,SS,39.0,POINT (27.06 36.33)
wsm206581,27.0,36.27,12.0,149.0,AS,C,NF,8.0,POINT (27 36.27)
wsm206619,22.16,39.77,10.0,124.0,EU,C,NF,113.0,POINT (22.16 39.77)
wsm206714,22.96,38.72,10.0,13.0,EU,C,NF,92.0,POINT (22.96 38.72)
wsm206835,16.32,40.46,15.4,201.0,EU,C,TF,40.0,POINT (16.32 40.46)
wsm206955,16.27,45.43,10.0,710.0,EU,C,SS,15.0,POINT (16.27 45.43)
wsm20696,8.95,48.23,10.0,1034.0,EU,C,SS,147.0,POINT (8.95 48.23)
wsm207036,27.04,36.41,13.0,138.0,AS,C,NS,13.0,POINT (27.04 36.41)
wsm207040,26.95,36.33,25.3,149.0,AS,C,SS,27.0,POINT (26.95 36.33)
wsm207076,27.08,36.44,13.7,133.0,AS,C,SS,16.0,POINT (27.08 36.44)
wsm207302,23.13,37.89,10.0,55.0,AS,C,NF,105.0,POINT (23.13 37.89)
wsm207326,30.08,39.0,13.5,188.0,AT,C,NF,123.0,POINT (30.08 39)
wsm207328,13.89,38.12,9.3,57.0,AF,C,TF,157.0,POINT (13.89 38.12)
wsm20738,8.56,49.65,15.0,1194.0,EU,C,NF,130.0,POINT (8.56 49.65)
wsm20739,8.43,49.375,22.5,1166.0,EU,C,NF,20.0,POINT (8.43 49.375)
wsm207395,23.37,38.35,10.0,46.0,AS,C,NF,114.0,POINT (23.37 38.35)
wsm20741,6.079,50.778,2.0,1361.0,EU,B,SS,126.0,POINT (6.079 50.778)
wsm20744,7.1,50.7,0.0,1332.0,EU,A,NF,135.0,POINT (7.1 50.7)
wsm20745,7.9,48.0,0.0,1027.0,EU,A,SS,145.0,POINT (7.9 48)
wsm20749,7.9,48.0,7.5,1027.0,EU,B,SS,149.0,POINT (7.9 48)
wsm207495,27.56,35.95,10.0,119.0,AS,C,NF,161.0,POINT (27.56 35.95)
wsm20751,7.9,48.0,16.5,1027.0,EU,A,SS,154.0,POINT (7.9 48)
wsm207543,27.17,36.48,9.8,124.0,AS,C,NF,31.0,POINT (27.17 36.48)
wsm207555,17.88,44.3,10.0,571.0,EU,C,NS,18.0,POINT (17.88 44.3)
wsm207646,27.06,36.35,11.0,140.0,AS,C,NF,1.0,POINT (27.06 36.35)
wsm20771,7.97,48.12,11.0,1038.0,EU,C,SS,113.0,POINT (7.97 48.12)
wsm20772,9.0148,48.2769,4.0,1038.0,EU,C,SS,158.0,POINT (9.0148 48.2769)
wsm20773,9.0148,48.281,9.6,1039.0,EU,C,SS,159.0,POINT (9.0148 48.281)
wsm20774,9.0291,48.2763,7.0,1038.0,EU,C,NS,161.0,POINT (9.0291 48.2763)
wsm20776,9.053,48.322,6.3,1043.0,EU,C,SS,142.0,POINT (9.053 48.322)
wsm20777,9.029,48.294,6.5,1040.0,EU,C,SS,156.0,POINT (9.029 48.294)
wsm20778,9.027,48.292,6.0,1040.0,EU,C,SS,155.0,POINT (9.027 48.292)
wsm207893,36.9,40.59,14.0,14.0,AT,C,SS,144.0,POINT (36.9 40.59)
wsm208052,12.02,45.95,11.1,767.0,EU,C,TF,142.0,POINT (12.02 45.95)
wsm208094,12.01,45.94,10.6,765.0,EU,C,TF,150.0,POINT (12.01 45.94)
wsm208099,27.12,36.47,10.0,128.0,AS,C,NF,24.0,POINT (27.12 36.47)
wsm208221,27.18,36.51,13.4,122.0,AS,C,NS,23.0,POINT (27.18 36.51)
wsm208236,27.27,36.45,10.0,118.0,AS,C,NF,30.0,POINT (27.27 36.45)
wsm208566,19.66,41.79,30.0,325.0,EU,C,TF,49.0,POINT (19.66 41.79)
wsm208589,13.11,42.93,9.0,450.0,EU,C,NF,160.0,POINT (13.11 42.93)
wsm208776,20.35,41.53,20.7,332.0,EU,C,NF,17.0,POINT (20.35 41.53)
wsm208925,20.92,43.97,11.0,518.0,EU,C,SS,28.0,POINT (20.92 43.97)
wsm209048,32.08,37.83,15.8,321.0,AT,C,NF,25.0,POINT (32.08 37.83)
wsm209138,38.71,38.21,20.6,17.0,AR,C,SS,16.0,POINT (38.71 38.21)
wsm209146,20.18,41.47,12.8,318.0,EU,C,NF,21.0,POINT (20.18 41.47)
wsm209283,31.0,40.92,18.5,35.0,EU,C,SS,122.0,POINT (31 40.92)
wsm209284,31.04,40.82,18.8,24.0,EU,C,TS,139.0,POINT (31.04 40.82)
wsm209340,41.74,39.8,13.3,102.0,EU,C,TS,173.0,POINT (41.74 39.8)
wsm209404,41.7,39.82,18.8,102.0,EU,C,TF,1.0,POINT (41.7 39.82)
wsm209549,14.19,38.7,10.0,7.0,AF,C,TF,162.0,POINT (14.19 38.7)
wsm209598,25.87,37.67,12.0,174.0,AS,C,NF,115.0,POINT (25.87 37.67)
wsm209622,22.24,38.37,10.0,7.0,EU,C,NF,83.0,POINT (22.24 38.37)
wsm209903,20.62,38.96,10.0,57.0,EU,C,SS,39.0,POINT (20.62 38.96)
wsm210082,22.07,38.25,22.4,14.0,AS,C,NF,92.0,POINT (22.07 38.25)
wsm210142,34.23,40.48,10.0,76.0,AT,C,SS,157.0,POINT (34.23 40.48)
wsm210306,14.92,37.48,15.7,40.0,AF,C,SS,159.0,POINT (14.92 37.48)
wsm210309,20.62,39.7,17.0,138.0,EU,C,SS,72.0,POINT (20.62 39.7)
wsm210317,22.03,39.81,11.6,136.0,EU,C,NF,113.0,POINT (22.03 39.81)
wsm21052,15.8,47.65,8.0,959.0,EU,C,SS,142.0,POINT (15.8 47.65)
wsm21055,15.1,47.4,9.0,944.0,EU,C,TF,27.0,POINT (15.1 47.4)
wsm21061,15.81,47.64,1.0,958.0,EU,C,SS,39.0,POINT (15.81 47.64)
wsm210701,21.36,40.72,19.0,234.0,EU,C,NF,28.0,POINT (21.36 40.72)
wsm210770,21.39,40.84,10.0,238.0,EU,C,NF,83.0,POINT (21.39 40.84)
wsm210842,20.06,42.04,10.0,365.0,EU,C,NF,5.0,POINT (20.06 42.04)
wsm210876,24.29,39.92,12.0,25.0,AS,C,NS,97.0,POINT (24.29 39.92)
wsm210878,24.27,40.0,16.1,25.0,EU,C,SS,135.0,POINT (24.27 40)
wsm210900,35.84,39.02,27.5,199.0,AT,C,SS,26.0,POINT (35.84 39.02)
wsm210939,16.06,38.81,10.0,67.0,EU,C,NF,50.0,POINT (16.06 38.81)
wsm21094,15.18,47.41,1.0,944.0,EU,C,SS,10.0,POINT (15.18 47.41)
wsm211014,28.7,39.53,13.9,127.0,AT,C,SS,131.0,POINT (28.7 39.53)
wsm211188,40.16,39.19,10.0,34.0,AT,C,SS,2.0,POINT (40.16 39.19)
wsm211303,15.21,37.66,9.0,13.0,AF,C,SS,127.0,POINT (15.21 37.66)
wsm21131,10.91,45.79,9.5,748.0,EU,C,TS,177.0,POINT (10.91 45.79)
wsm211316,10.27,43.79,7.1,530.0,EU,C,TF,20.0,POINT (10.27 43.79)
wsm21133,10.65,45.54,11.0,721.0,EU,C,SS,79.0,POINT (10.65 45.54)
wsm21137,10.62,45.58,14.8,726.0,EU,C,TF,146.0,POINT (10.62 45.58)
wsm211414,10.72,44.78,23.9,636.0,EU,C,TF,144.0,POINT (10.72 44.78)
wsm211416,10.75,44.79,20.9,637.0,EU,C,TF,155.0,POINT (10.75 44.79)
wsm21143,10.57,45.67,13.2,736.0,EU,C,TF,147.0,POINT (10.57 45.67)
wsm211433,18.56,44.68,16.0,615.0,EU,C,SS,8.0,POINT (18.56 44.68)
wsm21144,10.51,45.61,14.1,729.0,EU,C,SS,163.0,POINT (10.51 45.61)
wsm21145,10.45,45.85,10.4,756.0,EU,C,TF,57.0,POINT (10.45 45.85)
wsm21146,10.64,45.77,11.2,747.0,EU,C,SS,75.0,POINT (10.64 45.77)
wsm21147,12.2952,50.1521,8.75,1234.0,EU,A,NS,146.0,POINT (12.2952 50.1521)
wsm211598,20.61,38.86,12.0,46.0,EU,C,NS,54.0,POINT (20.61 38.86)
wsm211691,27.39,40.78,12.0,11.0,EU,C,SS,130.0,POINT (27.39 40.78)
wsm211860,26.29,35.56,21.4,152.0,AS,C,SS,159.0,POINT (26.29 35.56)
wsm212397,5.18,36.87,12.0,24.0,AF,C,TF,5.0,POINT (5.18 36.87)
wsm212685,23.43,38.32,11.3,52.0,AS,C,NF,119.0,POINT (23.43 38.32)
wsm212944,23.58,38.33,6.0,62.0,AS,C,NF,117.0,POINT (23.58 38.33)
wsm212948,23.41,38.35,10.0,48.0,AS,C,NF,138.0,POINT (23.41 38.35)
wsm212949,23.36,38.42,10.0,41.0,AS,C,NF,129.0,POINT (23.36 38.42)
wsm212989,38.57,38.14,14.0,18.0,AR,C,SS,24.0,POINT (38.57 38.14)
wsm213022,23.37,38.31,13.0,48.0,AS,C,NF,93.0,POINT (23.37 38.31)
wsm213063,20.47,38.57,16.1,11.0,EU,C,SS,70.0,POINT (20.47 38.57)
wsm213072,12.93,41.95,9.1,342.0,EU,C,NF,83.0,POINT (12.93 41.95)
wsm213169,15.8,37.28,10.0,3.0,EU,C,SS,160.0,POINT (15.8 37.28)
wsm213282,11.37,44.2,12.9,570.0,EU,C,SS,5.0,POINT (11.37 44.2)
wsm213292,24.37,39.96,10.0,19.0,AS,C,SS,114.0,POINT (24.37 39.96)
wsm213390,18.1,42.89,29.8,414.0,EU,C,TF,23.0,POINT (18.1 42.89)
wsm213395,18.0,43.08,21.4,435.0,EU,C,NF,48.0,POINT (18 43.08)
wsm213447,18.14,43.05,20.0,432.0,EU,C,NF,144.0,POINT (18.14 43.05)
wsm213591,24.09,39.52,15.2,34.0,AS,C,SS,83.0,POINT (24.09 39.52)
wsm21360,9.98,48.55,0.2,1059.0,EU,B,SS,90.0,POINT (9.98 48.55)
wsm213647,20.06,42.13,13.0,374.0,EU,C,SS,32.0,POINT (20.06 42.13)
wsm213660,11.23,43.65,6.5,509.0,EU,C,SS,134.0,POINT (11.23 43.65)
wsm213663,11.24,43.65,7.6,509.0,EU,C,SS,133.0,POINT (11.24 43.65)
wsm213855,11.23,43.66,7.6,510.0,EU,C,SS,146.0,POINT (11.23 43.66)
wsm213920,11.24,43.66,8.0,510.0,EU,C,SS,111.0,POINT (11.24 43.66)
wsm213940,26.14,38.19,10.0,116.0,AS,C,SS,96.0,POINT (26.14 38.19)
wsm214241,21.24,38.71,13.0,33.0,EU,C,NF,107.0,POINT (21.24 38.71)
wsm21438,13.6016,52.9038,4.15,1548.0,EU,B,SS,18.0,POINT (13.6016 52.9038)
wsm214388,29.72,38.98,10.0,174.0,AT,C,NF,95.0,POINT (29.72 38.98)
wsm214481,27.6,35.98,19.3,115.0,AS,C,NF,169.0,POINT (27.6 35.98)
wsm214488,27.91,39.81,20.1,90.0,AT,C,SS,83.0,POINT (27.91 39.81)
wsm214536,19.16,41.85,21.1,315.0,EU,C,TF,47.0,POINT (19.16 41.85)
wsm214622,13.98,43.06,3.0,480.0,EU,C,TF,72.0,POINT (13.98 43.06)
wsm214759,16.35,38.41,10.7,63.0,EU,C,NF,50.0,POINT (16.35 38.41)
wsm214831,19.67,41.2,24.4,269.0,EU,C,TF,43.0,POINT (19.67 41.2)
wsm215148,37.77,39.06,21.0,117.0,AT,C,SS,3.0,POINT (37.77 39.06)
wsm215496,12.08,44.15,20.3,568.0,EU,C,NF,149.0,POINT (12.08 44.15)
wsm215506,13.18,42.67,9.1,424.0,EU,C,NF,155.0,POINT (13.18 42.67)
wsm215595,20.76,39.29,10.0,95.0,EU,C,SS,86.0,POINT (20.76 39.29)
wsm215687,27.38,40.14,16.0,58.0,AT,C,SS,128.0,POINT (27.38 40.14)
wsm215817,36.99,37.45,14.2,11.0,AR,C,SS,169.0,POINT (36.99 37.45)
wsm21583,11.0,45.84,8.7,753.0,EU,C,SS,177.0,POINT (11 45.84)
wsm21588,11.34,46.02,9.5,773.0,EU,C,SS,143.0,POINT (11.34 46.02)
wsm21589,10.35,45.76,14.8,747.0,EU,C,NF,54.0,POINT (10.35 45.76)
wsm21594,10.35,45.6,14.9,729.0,EU,C,SS,6.0,POINT (10.35 45.6)
wsm21595,10.9,45.97,9.7,768.0,EU,C,SS,152.0,POINT (10.9 45.97)
wsm215953,22.07,38.47,6.0,15.0,EU,C,NF,119.0,POINT (22.07 38.47)
wsm21596,10.61,46.03,18.9,776.0,EU,C,SS,27.0,POINT (10.61 46.03)
wsm21597,10.66,45.97,9.7,769.0,EU,C,SS,112.0,POINT (10.66 45.97)
wsm21599,10.53,45.63,8.5,732.0,EU,C,NF,9.0,POINT (10.53 45.63)
wsm21601,11.07,46.0,3.1,771.0,EU,C,NS,22.0,POINT (11.07 46)
wsm216035,20.88,38.91,10.0,56.0,EU,C,NF,101.0,POINT (20.88 38.91)
wsm216366,34.84,40.69,10.7,48.0,AT,C,SS,137.0,POINT (34.84 40.69)
wsm216387,36.98,37.46,12.8,11.0,AR,C,SS,167.0,POINT (36.98 37.46)
wsm216440,27.06,38.05,12.0,73.0,AS,C,NF,114.0,POINT (27.06 38.05)
wsm216513,20.64,39.2,19.4,83.0,EU,C,TF,66.0,POINT (20.64 39.2)
wsm216619,13.25,37.68,14.0,104.0,AF,C,SS,26.0,POINT (13.25 37.68)
wsm216670,22.18,39.69,14.4,119.0,EU,C,NF,123.0,POINT (22.18 39.69)
wsm216895,26.94,37.51,13.6,116.0,AS,C,NF,92.0,POINT (26.94 37.51)
wsm216900,26.83,37.5,12.0,126.0,AS,C,NF,99.0,POINT (26.83 37.5)
wsm216906,26.88,37.51,19.1,121.0,AS,C,NF,100.0,POINT (26.88 37.51)
wsm216995,23.31,38.34,4.0,42.0,AS,C,NF,101.0,POINT (23.31 38.34)
wsm217002,21.98,35.8,15.0,17.0,AF,C,TF,35.0,POINT (21.98 35.8)
wsm217147,20.11,37.89,15.0,10.0,EU,C,SS,92.0,POINT (20.11 37.89)
wsm217365,40.61,39.41,21.9,14.0,EU,C,SS,150.0,POINT (40.61 39.41)
wsm217408,25.82,35.6,10.0,152.0,AS,C,SS,13.0,POINT (25.82 35.6)
wsm217597,13.62,42.78,22.7,448.0,EU,C,SS,88.0,POINT (13.62 42.78)
wsm217600,9.07,44.44,21.9,621.0,EU,C,SS,107.0,POINT (9.07 44.44)
wsm217605,10.53,44.16,10.0,569.0,EU,C,SS,84.0,POINT (10.53 44.16)
wsm217786,42.79,40.78,19.7,243.0,EU,C,SS,23.0,POINT (42.79 40.78)
wsm217927,40.52,39.55,12.0,19.0,EU,C,SS,158.0,POINT (40.52 39.55)
wsm218045,29.03,37.04,13.3,55.0,AT,C,NF,62.0,POINT (29.03 37.04)
wsm218122,9.07,44.43,8.2,620.0,EU,C,SS,98.0,POINT (9.07 44.43)
wsm218237,22.47,38.2,16.0,24.0,AS,C,NF,89.0,POINT (22.47 38.2)
wsm218250,19.99,41.16,21.3,281.0,EU,C,TF,22.0,POINT (19.99 41.16)
wsm218322,19.56,40.42,26.6,193.0,EU,C,TF,116.0,POINT (19.56 40.42)
wsm218348,36.3,37.16,12.4,50.0,AT,C,NF,11.0,POINT (36.3 37.16)
wsm218531,27.26,37.87,7.0,73.0,AS,C,NF,112.0,POINT (27.26 37.87)
wsm218533,27.27,37.88,10.0,71.0,AS,C,NF,105.0,POINT (27.27 37.88)
wsm218594,37.22,37.38,14.1,19.0,AR,C,NS,7.0,POINT (37.22 37.38)
wsm218881,20.09,37.48,10.0,40.0,AF,C,TF,60.0,POINT (20.09 37.48)
wsm219021,27.08,38.32,14.8,55.0,AS,C,SS,117.0,POINT (27.08 38.32)
wsm219165,13.39,43.88,12.0,558.0,EU,C,TF,51.0,POINT (13.39 43.88)
wsm219197,13.38,43.96,6.2,566.0,EU,C,TF,30.0,POINT (13.38 43.96)
wsm219206,15.09,41.03,14.1,257.0,EU,C,SS,152.0,POINT (15.09 41.03)
wsm219211,13.33,43.87,10.0,556.0,EU,C,TF,98.0,POINT (13.33 43.87)
wsm219218,13.33,43.87,10.0,556.0,EU,C,TF,58.0,POINT (13.33 43.87)
wsm219246,13.33,43.94,8.7,563.0,EU,C,TF,46.0,POINT (13.33 43.94)
wsm219478,13.33,43.9,6.0,559.0,EU,C,TF,60.0,POINT (13.33 43.9)
wsm219580,31.04,40.86,12.0,28.0,EU,C,SS,123.0,POINT (31.04 40.86)
wsm219583,30.95,40.79,13.0,24.0,EU,C,SS,118.0,POINT (30.95 40.79)
wsm219713,31.24,40.96,10.0,37.0,EU,C,TS,145.0,POINT (31.24 40.96)
wsm219770,24.18,38.18,14.9,117.0,AS,C,SS,93.0,POINT (24.18 38.18)
wsm219772,24.35,38.29,10.0,123.0,AS,C,SS,88.0,POINT (24.35 38.29)
wsm219795,24.2,38.23,18.6,116.0,AS,C,SS,97.0,POINT (24.2 38.23)
wsm219883,18.17,43.16,28.0,444.0,EU,C,SS,50.0,POINT (18.17 43.16)
wsm219966,12.43,43.48,7.6,498.0,EU,C,NF,161.0,POINT (12.43 43.48)
wsm220042,13.3,43.91,9.1,559.0,EU,C,TF,42.0,POINT (13.3 43.91)
wsm220048,13.34,44.01,11.0,571.0,EU,C,TF,54.0,POINT (13.34 44.01)
wsm220066,14.6,37.07,10.0,75.0,AF,C,SS,172.0,POINT (14.6 37.07)
wsm220234,27.02,40.36,14.0,42.0,AT,C,SS,131.0,POINT (27.02 40.36)
wsm220277,24.26,38.26,9.0,119.0,AS,C,SS,88.0,POINT (24.26 38.26)
wsm220365,24.2,39.78,17.0,23.0,AS,C,SS,140.0,POINT (24.2 39.78)
wsm220371,24.19,38.22,10.0,116.0,AS,C,SS,84.0,POINT (24.19 38.22)
wsm22038,30.035,37.525,0.0,156.0,AT,C,NF,64.0,POINT (30.035 37.525)
wsm220380,36.56,36.3,28.9,16.0,AR,C,SS,165.0,POINT (36.56 36.3)
wsm22044,30.21,37.73,0.0,170.0,AT,A,NF,46.0,POINT (30.21 37.73)
wsm220610,23.58,38.49,16.9,56.0,AS,C,NF,105.0,POINT (23.58 38.49)
wsm220652,15.2,39.37,15.8,90.0,EU,C,SS,6.0,POINT (15.2 39.37)
wsm220732,25.85,35.52,16.5,144.0,AS,C,SS,3.0,POINT (25.85 35.52)
wsm220767,13.95,41.43,9.8,300.0,EU,C,NF,150.0,POINT (13.95 41.43)
wsm220787,23.73,38.66,17.0,55.0,AS,C,SS,89.0,POINT (23.73 38.66)
wsm220835,26.22,39.38,18.8,17.0,AS,C,SS,107.0,POINT (26.22 39.38)
wsm220840,26.27,39.37,18.4,18.0,AS,C,SS,97.0,POINT (26.27 39.37)
wsm220872,25.82,35.54,16.3,145.0,AS,C,SS,180.0,POINT (25.82 35.54)
wsm220894,26.26,39.45,12.0,9.0,AS,C,NS,108.0,POINT (26.26 39.45)
wsm220897,25.88,35.57,21.0,150.0,AS,C,SS,154.0,POINT (25.88 35.57)
wsm220944,36.75,35.69,14.4,30.0,AR,C,SS,14.0,POINT (36.75 35.69)
wsm220954,20.07,41.47,11.7,312.0,EU,C,TF,24.0,POINT (20.07 41.47)
wsm220963,39.14,38.37,27.3,26.0,AR,C,NS,11.0,POINT (39.14 38.37)
wsm220981,20.01,41.43,27.4,306.0,EU,C,SS,32.0,POINT (20.01 41.43)
wsm221010,20.07,41.49,14.1,314.0,EU,C,NS,42.0,POINT (20.07 41.49)
wsm221062,25.84,39.5,12.0,23.0,AS,C,NF,124.0,POINT (25.84 39.5)
wsm221189,28.44,35.67,29.5,50.0,AS,C,SS,28.0,POINT (28.44 35.67)
